126,127,127,1486694949256,0
126,127,127,1486694949288,1
126,127,127,1486694949300,2
126,127,127,1486694949316,3
126,127,127,1486694949327,4
126,127,127,1486694949332,5
126,127,127,1486694949344,6
126,127,127,1486694949347,7
126,127,127,1486694949356,8
126,127,127,1486694949375,9
126,127,127,1486694949418,10
126,127,127,1486694949421,11
126,127,127,1486694949431,12
126,127,127,1486694949442,13
126,127,127,1486694949452,14
126,127,127,1486694949464,15
126,127,127,1486694949467,16
126,127,127,1486694949486,17
126,127,127,1486694949503,18
126,127,127,1486694949513,19
126,127,127,1486694949525,20
126,127,127,1486694949534,21
126,127,127,1486694949539,22
126,127,127,1486694949547,23
126,127,127,1486694949555,24
126,127,127,1486694949571,25
126,127,127,1486694949589,26
126,127,127,1486694949617,27
126,127,127,1486694949627,28
126,127,127,1486694949641,29
126,127,127,1486694949654,30
126,127,127,1486694949677,31
126,127,127,1486694949686,32
126,127,127,1486694949689,33
126,127,127,1486694949698,34
126,127,127,1486694949707,35
126,127,127,1486694949719,36
126,127,127,1486694949729,37
126,127,127,1486694949752,38
126,127,127,1486694949792,39
126,127,127,1486694949804,40
126,127,127,1486694949807,41
126,127,127,1486694949822,42
126,127,127,1486694949830,43
126,127,127,1486694949841,44
126,127,127,1486694949844,45
126,127,127,1486694949852,46
126,127,127,1486694949862,47
126,127,127,1486694949870,48
126,127,127,1486694949882,49
126,127,127,1486694949888,50
126,127,127,1486694949905,51
126,127,127,1486694949913,52
126,127,127,1486694949923,53
126,127,127,1486694949933,54
126,127,127,1486694949944,55
126,127,127,1486694949947,56
126,127,127,1486694949955,57
126,127,127,1486694949965,58
126,127,127,1486694949972,59
126,127,127,1486694949984,60
126,127,127,1486694949995,61
126,127,127,1486694950005,62
126,127,127,1486694950034,63
126,127,127,1486694950060,64
126,127,127,1486694950070,65
126,127,127,1486694950084,66
126,127,127,1486694950089,67
126,127,127,1486694950096,68
126,127,127,1486694950105,69
126,127,127,1486694950115,70
126,127,127,1486694950118,71
126,127,127,1486694950126,72
126,127,127,1486694950131,73
126,127,127,1486694950138,74
126,127,127,1486694950141,75
126,127,127,1486694950148,76
126,127,127,1486694950158,77
126,127,127,1486694950165,78
126,127,127,1486694950177,79
126,127,127,1486694950187,80
126,127,127,1486694950197,81
126,127,127,1486694950207,82
126,127,127,1486694950218,83
126,127,127,1486694950227,84
126,127,127,1486694950238,85
126,127,127,1486694950247,86
126,127,127,1486694950257,87
126,127,127,1486694950267,88
126,127,127,1486694950277,89
126,127,127,1486694950287,90
126,127,127,1486694950297,91
126,127,127,1486694950313,92
126,127,127,1486694950323,93
126,127,127,1486694950330,94
126,127,127,1486694950341,95
126,127,127,1486694950352,96
126,127,127,1486694950362,97
126,127,127,1486694950365,98
126,127,127,1486694950373,99
126,127,127,1486694950377,100
126,127,127,1486694950385,101
126,127,127,1486694950387,102
126,127,127,1486694950396,103
126,127,127,1486694950400,104
126,127,127,1486694950408,105
126,127,127,1486694950413,106
126,127,127,1486694950424,107
126,127,127,1486694950427,108
126,127,127,1486694950437,109
126,127,127,1486694950447,110
126,127,127,1486694950450,111
126,127,127,1486694950459,112
126,127,127,1486694950469,113
126,127,127,1486694950471,114
126,127,127,1486694950481,115
126,127,127,1486694950493,116
126,127,127,1486694950503,117
126,127,127,1486694950515,118
126,127,127,1486694950525,119
126,127,127,1486694950535,120
126,127,127,1486694950546,121
126,127,127,1486694950564,122
126,127,127,1486694950586,123
126,127,127,1486694950593,124
126,127,127,1486694950606,125
126,127,127,1486694950614,126
126,127,127,1486694950627,127
126,127,127,1486694950634,128
126,127,127,1486694950646,129
126,127,127,1486694950652,130
126,127,127,1486694950662,131
126,127,127,1486694950673,132
126,127,127,1486694950685,133
126,127,127,1486694950694,134
126,127,127,1486694950706,135
126,127,127,1486694950716,136
126,127,127,1486694950726,137
126,127,127,1486694950735,138
126,127,127,1486694950744,139
126,127,127,1486694950746,140
126,127,127,1486694950755,141
126,127,127,1486694950808,142
126,127,127,1486694950818,143
126,127,127,1486694950828,144
126,127,127,1486694950838,145
126,127,127,1486694950848,146
126,127,127,1486694950877,147
126,127,127,1486694950886,148
126,127,127,1486694950888,149
126,127,127,1486694950897,150
126,127,127,1486694950901,151
126,127,127,1486694950909,152
126,127,127,1486694950911,153
126,127,127,1486694950918,154
126,127,127,1486694950929,155
126,127,127,1486694950938,156
126,127,127,1486694950942,157
126,127,127,1486694950949,158
126,127,127,1486694950958,159
126,127,127,1486694950967,160
126,127,127,1486694950974,161
126,127,127,1486694950983,162
126,127,127,1486694950994,163
126,127,127,1486694951013,164
126,127,127,1486694951022,165
126,127,127,1486694951032,166
126,127,127,1486694951041,167
126,127,127,1486694951052,168
126,127,127,1486694951076,169
126,127,127,1486694951079,170
126,127,127,1486694951092,171
126,127,127,1486694951101,172
126,127,127,1486694951111,173
126,127,127,1486694951122,174
126,127,127,1486694951131,175
126,127,127,1486694951135,176
126,127,127,1486694951145,177
126,127,127,1486694951154,178
126,127,127,1486694951164,179
126,127,127,1486694951173,180
126,127,127,1486694951182,181
126,127,127,1486694951189,182
126,127,127,1486694951213,183
126,127,127,1486694951220,184
126,127,127,1486694951230,185
126,127,127,1486694951241,186
126,127,127,1486694951250,187
126,127,127,1486694951261,188
126,127,127,1486694951265,189
126,127,127,1486694951272,190
126,127,127,1486694951280,191
126,127,127,1486694951289,192
126,127,127,1486694951299,193
126,127,127,1486694951353,194
126,127,127,1486694951357,195
126,127,127,1486694951366,196
126,127,127,1486694951392,197
126,127,127,1486694951394,198
126,127,127,1486694951403,199
126,127,127,1486694951414,200
126,127,127,1486694951424,201
126,127,127,1486694951436,202
126,127,127,1486694951447,203
126,127,127,1486694951457,204
126,127,127,1486694951466,205
126,127,127,1486694951478,206
126,127,127,1486694951480,207
126,127,127,1486694951490,208
126,127,127,1486694951494,209
126,127,127,1486694951503,210
126,127,127,1486694951506,211
126,127,127,1486694951516,212
126,127,127,1486694951528,213
126,127,127,1486694951532,214
126,127,127,1486694951541,215
126,127,127,1486694951550,216
126,127,127,1486694951555,217
126,127,127,1486694951562,218
126,127,127,1486694951565,219
126,127,127,1486694951574,220
126,127,127,1486694951579,221
126,127,127,1486694951588,222
126,127,127,1486694951596,223
126,127,127,1486694951608,224
126,127,127,1486694951619,225
126,127,127,1486694951628,226
126,127,127,1486694951635,227
126,127,127,1486694951643,228
126,127,127,1486694951652,229
126,127,127,1486694951662,230
126,127,127,1486694951673,231
126,127,127,1486694951675,232
126,127,127,1486694951683,233
126,127,127,1486694951687,234
126,127,127,1486694951694,235
126,127,127,1486694951696,236
126,127,127,1486694951704,237
126,127,127,1486694951713,238
126,127,127,1486694951723,239
126,127,127,1486694951734,240
126,127,127,1486694951745,241
126,127,127,1486694951756,242
126,127,127,1486694951773,243
126,127,127,1486694951784,244
126,127,127,1486694951794,245
126,127,127,1486694951802,246
126,127,127,1486694951814,247
126,127,127,1486694951829,248
126,127,127,1486694951842,249
126,127,127,1486694951850,250
126,127,127,1486694951856,251
126,127,127,1486694951863,252
126,127,127,1486694951866,253
126,127,127,1486694951873,254
126,127,127,1486694951882,255
126,127,127,1486694951885,256
126,127,127,1486694951893,257
126,127,127,1486694951902,258
126,127,127,1486694951913,259
126,127,127,1486694951915,260
126,127,127,1486694952002,261
126,127,127,1486694952012,262
126,127,127,1486694952019,263
126,127,127,1486694952021,264
126,127,127,1486694952032,265
126,127,127,1486694952041,266
126,127,127,1486694952051,267
126,127,127,1486694952058,268
126,127,127,1486694952070,269
126,127,127,1486694952079,270
126,127,127,1486694952091,271
126,127,127,1486694952099,272
126,127,127,1486694952104,273
126,127,127,1486694952111,274
126,127,127,1486694952113,275
126,127,127,1486694952121,276
126,127,127,1486694952125,277
126,127,127,1486694952133,278
126,127,127,1486694952174,279
126,127,127,1486694952183,280
126,127,127,1486694952190,281
126,127,127,1486694952198,282
126,127,127,1486694952203,283
126,127,127,1486694952210,284
126,127,127,1486694952212,285
126,127,127,1486694952221,286
126,127,127,1486694952226,287
126,127,127,1486694952233,288
126,127,127,1486694952241,289
126,127,127,1486694952251,290
126,127,127,1486694952258,291
126,127,127,1486694952270,292
126,127,127,1486694952272,293
126,127,127,1486694952279,294
126,127,127,1486694952283,295
126,127,127,1486694952291,296
126,127,127,1486694952300,297
126,127,127,1486694952316,298
126,127,127,1486694952332,299
126,127,127,1486694952343,300
126,127,127,1486694952358,301
126,127,127,1486694952372,302
126,127,127,1486694952383,303
126,127,127,1486694952386,304
126,127,127,1486694952393,305
126,127,127,1486694952404,306
126,127,127,1486694952414,307
126,127,127,1486694952447,308
126,127,127,1486694952458,309
126,127,127,1486694952466,310
126,127,127,1486694952477,311
126,127,127,1486694952486,312
126,127,127,1486694952496,313
126,127,127,1486694952508,314
126,127,127,1486694952516,315
126,127,127,1486694952525,316
126,127,127,1486694952534,317
126,127,127,1486694952536,318
126,127,127,1486694952559,319
126,127,127,1486694952563,320
126,127,127,1486694952570,321
126,127,127,1486694952572,322
126,127,127,1486694952580,323
126,127,127,1486694952593,324
126,127,127,1486694952601,325
126,127,127,1486694952616,326
126,127,127,1486694952625,327
126,127,127,1486694952634,328
126,127,127,1486694952641,329
126,127,127,1486694952650,330
126,127,127,1486694952659,331
126,127,127,1486694952666,332
126,127,127,1486694952674,333
126,127,127,1486694952683,334
126,127,127,1486694952685,335
126,127,127,1486694952694,336
126,127,127,1486694952703,337
126,127,127,1486694952710,338
126,127,127,1486694952718,339
126,127,127,1486694952727,340
126,127,127,1486694952738,341
126,127,127,1486694952748,342
126,127,127,1486694952758,343
126,127,127,1486694952762,344
126,127,127,1486694952769,345
126,127,127,1486694952772,346
126,127,127,1486694952779,347
126,127,127,1486694952784,348
126,127,127,1486694952790,349
126,127,127,1486694952793,350
126,127,127,1486694952799,351
126,127,127,1486694952812,352
126,127,127,1486694952822,353
126,127,127,1486694952841,354
126,127,127,1486694952852,355
126,127,127,1486694952854,356
126,127,127,1486694952868,357
126,127,127,1486694952875,358
126,127,127,1486694952883,359
126,127,127,1486694952900,360
126,127,127,1486694952912,361
126,127,127,1486694952915,362
126,127,127,1486694952932,363
126,127,127,1486694952944,364
126,127,127,1486694952979,365
126,127,127,1486694952989,366
126,127,127,1486694953067,367
126,127,127,1486694953076,368
126,127,127,1486694953088,369
126,127,127,1486694953098,370
126,127,127,1486694953105,371
126,127,127,1486694953115,372
126,127,127,1486694953122,373
126,127,127,1486694953125,374
126,127,127,1486694953134,375
126,127,127,1486694953136,376
126,127,127,1486694953144,377
126,127,127,1486694953147,378
126,127,127,1486694953155,379
126,127,127,1486694953164,380
126,127,127,1486694953174,381
126,127,127,1486694953182,382
126,127,127,1486694953191,383
126,127,127,1486694953198,384
126,127,127,1486694953206,385
126,127,127,1486694953215,386
126,127,127,1486694953222,387
126,127,127,1486694953230,388
126,127,127,1486694953239,389
126,127,127,1486694953246,390
126,127,127,1486694953263,391
126,127,127,1486694953273,392
126,127,127,1486694953358,393
126,127,127,1486694953380,394
126,127,127,1486694953390,395
126,127,127,1486694953399,396
126,127,127,1486694953401,397
126,127,127,1486694953409,398
126,127,127,1486694953420,399
126,127,127,1486694953429,400
126,127,127,1486694953440,401
126,127,127,1486694953448,402
126,127,127,1486694953457,403
126,127,127,1486694953465,404
126,127,127,1486694953477,405
126,127,127,1486694953521,406
126,127,127,1486694953529,407
126,127,127,1486694953539,408
126,127,127,1486694953549,409
126,127,127,1486694953556,410
126,127,127,1486694953568,411
126,127,127,1486694953575,412
126,127,127,1486694953581,413
126,127,127,1486694953590,414
126,127,127,1486694953599,415
126,127,127,1486694953608,416
126,127,127,1486694953615,417
126,127,127,1486694953623,418
126,127,127,1486694953632,419
126,127,127,1486694953639,420
